what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393795090149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393795379456
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393795381965
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393795430127
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393795445535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393795496202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393795497383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393795626905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393795627602
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393795735310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393795745718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393795825392
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1393795826122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393795826404
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1393795835299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393795835321
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393795874874
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1393795876161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393795876425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393795878073
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1393795891640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393795896896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393795897126
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1393795904537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393795904802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393795906415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393796000906
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1393796001140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796001404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796003150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393796008745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1393796020064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393796023545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1393796027111
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393796027994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1393796029986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393796031089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393796032787
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1393796033036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796033302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796034909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393796037955
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1393796038181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796038445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796040065
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393796041839
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1393796041997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796042259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796043825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393796052940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393796063579
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1393796063797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796064061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796065672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393796083383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393796084859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393796086635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393796090848
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1393796091022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796091285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796092894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393796147942
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1393796148184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796148449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796150078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393796151741
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1393796151968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796152231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796155043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796155560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796159261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393796186966
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1393796187273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796187539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796189858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393796210105
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1393796210378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796210642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796212929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1393796344191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393796346233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393796348285
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1393796348710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796348985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796351304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393796358843
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1393796359014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796359278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796360902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393796362206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393796362897
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1393796363197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796363463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393796369080
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393796393675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393796444781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393797100359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393797526339
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1393797531151
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393797535089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393797624724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393797766761
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1393797776524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393797780401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393797781996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393797786047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393797971870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393798008551
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393798105151
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393798107139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393798111339
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1393798113359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393798115055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393798261052
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393798261061
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393798268359
