what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393699475741
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1393699479041
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1393699479801
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1393699483637
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393699520615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1393699523598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393699524980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393699525287
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1393699528765
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1393699529522
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1393699533364
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393699637990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699660632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699663594
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1393699664939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699672633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699686579
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393699686586
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1393699690029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699691870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699694159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699701055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699702756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699706063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699711908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699712428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699716065
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1393699768454
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1393699769202
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1393699773030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393699876368
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700153364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700166890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700330426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700332016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700761011
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1393700766538
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1393700770370
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1393700836619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393700839414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700863003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700939016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700944062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393700978717
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1393701407715
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1393701539414
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1393701540081
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1393701541290
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1393701543517
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1393701544346
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1393701545411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393702695440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393703185914
