what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391125543541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391125581558
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391125601200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391125602645
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1391125628195
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1391125628718
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1391125630413
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391125631095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391125663877
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391125664313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391125664937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391125665292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391125665609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391125665924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391125666209
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391125666491
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391125666905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391125667236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391125667605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391125668166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391125668588
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391125670311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391125671570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391125671971
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391125683577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391125729739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391125835345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391125849704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391125913539
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391125917915
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391125921498
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391125938130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391125965733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391126056242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391126063735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391126113991
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391126133329
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391126136489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391126194572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391126195004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391126211692
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391126239062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391126242918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391126244764
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391126248533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391126298792
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1391126301015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391126305214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391126305792
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1391126309077
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391126310608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391126333841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391126354715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391126357866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391126363831
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391126384859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391126388605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391126389795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391126655858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391126664221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391126695053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391126717935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391126895913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391126908254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391126967298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1391127009917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391127013443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391127017594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391127168255
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391127211167
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1391127215783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1391127267304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391127276884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1391127284099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391127286106
